TAZ,CountyFIPS,StateFIPS,LEmp,n2,PctEmp,CumPctEmp,EmpRank
1512,33,17,210,21,1,1,10
1512,33,17,47,22,1,1,10
1512,33,17,519,23,1,1,10
1512,33,17,260,42,1,1,10
1512,33,17,89,51,1,1,10
1512,33,17,221,52,1,1,10
1512,33,17,83,53,1,1,10
1512,33,17,477,54,1,1,10
1512,33,17,88,55,1,1,10
1512,33,17,846,56,1,1,10
1512,33,17,751,61,1,1,10
1512,33,17,932,62,1,1,10
1512,33,17,36,71,1,1,10
1512,33,17,412,72,1,1,10
1512,33,17,216,81,1,1,10
1512,33,17,485,92,1,1,10
1512,33,17,1933,3133,1,1,10
1512,33,17,733,4445,1,1,10
1512,33,17,111,4849,1,1,10
1526,35,17,95,11,1,1,10
1526,35,17,7,21,1,1,10
1526,35,17,0,22,0,0,1
1526,35,17,88,23,1,1,10
1526,35,17,238,42,1,1,10
1526,35,17,15,51,1,1,10
1526,35,17,93,52,1,1,10
1526,35,17,1,53,1,1,10
1526,35,17,23,54,1,1,10
1526,35,17,0,55,0,0,1
1526,35,17,14,56,1,1,10
1526,35,17,303,61,1,1,10
1526,35,17,377,62,1,1,10
1526,35,17,3,71,1,1,10
1526,35,17,167,72,1,1,10
1526,35,17,61,81,1,1,10
1526,35,17,123,92,1,1,10
1526,35,17,598,3133,1,1,10
1526,35,17,390,4445,1,1,10
1526,35,17,49,4849,1,1,10
2394,37,17,585,11,1,1,10
2394,37,17,15,21,1,1,10
2394,37,17,266,22,1,1,10
2394,37,17,1244,23,1,1,10
2394,37,17,1006,42,1,1,10
2394,37,17,539,51,1,1,10
2394,37,17,882,52,1,1,10
2394,37,17,357,53,1,1,10
2394,37,17,771,54,1,1,10
2394,37,17,160,55,1,1,10
2394,37,17,1951,56,1,1,10
2394,37,17,8429,61,1,1,10
2394,37,17,4653,62,1,1,10
2394,37,17,346,71,1,1,10
2394,37,17,2611,72,1,1,10
2394,37,17,1080,81,1,1,10
2394,37,17,1257,92,1,1,10
2394,37,17,3712,3133,1,1,10
2394,37,17,4257,4445,1,1,10
2394,37,17,997,4849,1,1,10
2138,39,17,234,11,1,1,10
2138,39,17,4,21,1,1,10
2138,39,17,283,22,1,1,10
2138,39,17,382,23,1,1,10
2138,39,17,302,42,1,1,10
2138,39,17,25,51,1,1,10
2138,39,17,109,52,1,1,10
2138,39,17,26,53,1,1,10
2138,39,17,110,54,1,1,10
2138,39,17,20,55,1,1,10
2138,39,17,466,56,1,1,10
2138,39,17,474,61,1,1,10
2138,39,17,436,62,1,1,10
2138,39,17,45,71,1,1,10
2138,39,17,421,72,1,1,10
2138,39,17,193,81,1,1,10
2138,39,17,302,92,1,1,10
2138,39,17,494,3133,1,1,10
2138,39,17,650,4445,1,1,10
2138,39,17,129,4849,1,1,10
1517,41,17,88,11,1,1,10
1517,41,17,14,21,1,1,10
1517,41,17,21,22,1,1,10
1517,41,17,334,23,1,1,10
1517,41,17,402,42,1,1,10
1517,41,17,50,51,1,1,10
1517,41,17,206,52,1,1,10
1517,41,17,48,53,1,1,10
1517,41,17,74,54,1,1,10
1517,41,17,11,55,1,1,10
1517,41,17,72,56,1,1,10
1517,41,17,602,61,1,1,10
1517,41,17,398,62,1,1,10
1517,41,17,12,71,1,1,10
1517,41,17,705,72,1,1,10
1517,41,17,207,81,1,1,10
1517,41,17,332,92,1,1,10
1517,41,17,2548,3133,1,1,10
1517,41,17,924,4445,1,1,10
1517,41,17,170,4849,1,1,10
492,43,17,2,11,0.0045766590389016,0.0045766590389016,1
495,43,17,18,11,0.0411899313501144,0.045766590389016,1
496,43,17,30,11,0.068649885583524,0.11441647597254,2
498,43,17,31,11,0.0709382151029748,0.185354691075515,2
493,43,17,77,11,0.176201372997712,0.361556064073227,4
494,43,17,98,11,0.224256292906178,0.585812356979405,6
497,43,17,181,11,0.414187643020595,1,10
492,43,17,0,21,0,0,1
497,43,17,0,21,0,0,1
498,43,17,2,21,0.0101010101010101,0.0101010101010101,1
496,43,17,3,21,0.0151515151515152,0.0252525252525253,1
495,43,17,6,21,0.0303030303030303,0.0555555555555556,1
493,43,17,28,21,0.141414141414141,0.196969696969697,2
494,43,17,159,21,0.803030303030303,1,10
497,43,17,5,22,0.00160565189466924,0.00160565189466924,1
492,43,17,24,22,0.00770712909441233,0.00931278098908157,1
494,43,17,50,22,0.0160565189466924,0.0253692999357739,1
496,43,17,82,22,0.0263326910725755,0.0517019910083494,1
493,43,17,266,22,0.0854206807964033,0.137122671804753,2
498,43,17,847,22,0.271997430956969,0.409120102761721,5
495,43,17,1840,22,0.590879897238279,1,10
493,43,17,1750,23,0.0740145491456606,0.0740145491456606,1
494,43,17,2276,23,0.096261207917442,0.170275757063103,2
498,43,17,2277,23,0.0963035019455253,0.266579259008628,3
492,43,17,2462,23,0.104127897140924,0.370707156149552,4
497,43,17,3276,23,0.138555236000677,0.509262392150228,6
495,43,17,3953,23,0.167188293013027,0.676450685163255,7
496,43,17,7650,23,0.323549314836745,1,10
492,43,17,3285,42,0.0595821090434215,0.0595821090434215,1
493,43,17,3328,42,0.0603620270613415,0.119944136104763,2
494,43,17,4728,42,0.08575470671455,0.205698842819313,3
495,43,17,6462,42,0.117205354227881,0.322904197047194,4
498,43,17,6944,42,0.125947691079914,0.448851888127108,5
497,43,17,11234,42,0.203758116588675,0.652610004715783,7
496,43,17,19153,42,0.347389995284217,1,10
497,43,17,735,51,0.0622934146961607,0.0622934146961607,1
492,43,17,1073,51,0.0909399101618781,0.153233324858039,2
493,43,17,1416,51,0.12001017035342,0.273243495211459,3
494,43,17,1598,51,0.135435206373421,0.40867870158488,5
498,43,17,1803,51,0.152809560132215,0.561488261717095,6
496,43,17,2523,51,0.213831680650903,0.775319942367997,8
495,43,17,2651,51,0.224680057632003,1,10
497,43,17,1543,52,0.0485265905588578,0.0485265905588578,1
492,43,17,2069,52,0.0650690316696544,0.113595622228512,2
494,43,17,2633,52,0.0828065540774287,0.196402176305941,2
496,43,17,3308,52,0.104034971852691,0.300437148158631,4
493,43,17,5684,52,0.178759002421612,0.479196150580243,5
498,43,17,5786,52,0.181966852218763,0.661163002799006,7
495,43,17,10774,52,0.338836997200994,1,10
492,43,17,629,53,0.0692197644987345,0.0692197644987345,1
493,43,17,832,53,0.0915593705293276,0.160779135028062,2
494,43,17,839,53,0.0923297017717619,0.253108836799824,3
498,43,17,1035,53,0.113898976559921,0.367007813359745,4
497,43,17,1310,53,0.144161989655552,0.511169803015297,6
496,43,17,1621,53,0.178386706283702,0.689556509298999,7
495,43,17,2821,53,0.310443490701001,1,10
492,43,17,3395,54,0.0582063195432647,0.0582063195432647,1
497,43,17,3460,54,0.0593207262502786,0.117527045793543,2
496,43,17,5731,54,0.0982563821214875,0.215783427915031,3
498,43,17,8167,54,0.140020916556655,0.355804344471686,4
494,43,17,8313,54,0.142524045467794,0.498328389939479,5
493,43,17,14046,54,0.24081471702642,0.739143106965899,8
495,43,17,15215,54,0.260856893034101,1,10
494,43,17,404,55,0.0161419210484258,0.0161419210484258,1
492,43,17,474,55,0.0189387885568164,0.0350807096052421,1
497,43,17,2272,55,0.090778328272335,0.125859037877577,2
493,43,17,3540,55,0.141441585424325,0.267300623301902,3
496,43,17,4802,55,0.191865111075595,0.459165734377497,5
498,43,17,5472,55,0.218635128655905,0.677800863033403,7
495,43,17,8064,55,0.322199136966597,1,10
493,43,17,3739,56,0.0667178187787731,0.0667178187787731,1
492,43,17,4271,56,0.0762106991185183,0.142928517897291,2
494,43,17,4337,56,0.0773883872809679,0.220316905178259,3
497,43,17,4415,56,0.0787802005638628,0.299097105742122,3
498,43,17,5261,56,0.0938760215552621,0.392973127297384,4
496,43,17,13643,56,0.24344241818636,0.636415545483744,7
495,43,17,20376,56,0.363584454516256,1,10
496,43,17,3159,61,0.0721974631470689,0.0721974631470689,1
497,43,17,3755,61,0.0858187635698777,0.158016226716947,2
493,43,17,4570,61,0.104445206262141,0.262461432979088,3
494,43,17,5160,61,0.117929379499486,0.380390812478574,4
498,43,17,6040,61,0.138041366700948,0.518432179179522,6
492,43,17,9895,61,0.226145583361902,0.744577762541424,8
495,43,17,11176,61,0.255422237458576,1,10
493,43,17,4465,62,0.0650258501419937,0.0650258501419937,1
496,43,17,6736,62,0.0980994684336999,0.163125318575694,2
492,43,17,8095,62,0.117891210951722,0.281016529527416,3
497,43,17,8673,62,0.1263088909925,0.407325420519916,5
494,43,17,9672,62,0.140857787810384,0.548183208330299,6
498,43,17,14212,62,0.20697589747324,0.755159105803539,8
495,43,17,16812,62,0.244840894196461,1,10
497,43,17,1015,71,0.106740982227364,0.106740982227364,2
493,43,17,1086,71,0.114207592806815,0.220948575034178,3
494,43,17,1157,71,0.121674203386266,0.342622778420444,4
496,43,17,1188,71,0.124934272794195,0.467557051214639,5
495,43,17,1476,71,0.155221369229151,0.62277842044379,7
492,43,17,1619,71,0.170259753917341,0.793038174361132,8
498,43,17,1968,71,0.206961825638868,1,10
496,43,17,3819,72,0.0937338929386643,0.0937338929386643,1
497,43,17,4488,72,0.110153891466019,0.203887784404683,3
492,43,17,4498,72,0.110399332400658,0.314287116805341,4
494,43,17,4742,72,0.116388091205851,0.430675208011192,5
493,43,17,5171,72,0.126917507301868,0.55759271531306,6
498,43,17,6433,72,0.15789215325332,0.71548486856638,8
495,43,17,11592,72,0.284515131433621,1,10
493,43,17,2123,81,0.10845466155811,0.10845466155811,2
497,43,17,2239,81,0.114380587484036,0.222835249042146,3
498,43,17,2473,81,0.126334610472542,0.349169859514687,4
492,43,17,2476,81,0.126487867177522,0.475657726692209,5
494,43,17,2912,81,0.148761174968072,0.624418901660281,7
496,43,17,2993,81,0.152899106002554,0.777318007662835,8
495,43,17,4359,81,0.222681992337165,1,10
496,43,17,1000,92,0.0825150589982672,0.0825150589982672,1
493,43,17,1016,92,0.0838352999422395,0.166350358940507,2
497,43,17,1316,92,0.10858981764172,0.274940176582226,3
498,43,17,1333,92,0.10999257364469,0.384932750226916,4
494,43,17,1504,92,0.124102648733394,0.50903539896031,6
495,43,17,1539,92,0.126990675798333,0.636026074758644,7
492,43,17,4411,92,0.363973925241357,1,10
492,43,17,1708,3133,0.0309633443312425,0.0309633443312425,1
495,43,17,2674,3133,0.0484753997316994,0.0794387440629419,1
498,43,17,4445,3133,0.0805808346325369,0.160019578695479,2
494,43,17,4562,3133,0.0827018599760705,0.242721438671549,3
493,43,17,5181,3133,0.093923353032885,0.336644791704434,4
497,43,17,13984,3133,0.253507849606613,0.590152641311048,6
496,43,17,22608,3133,0.409847358688953,1,10
493,43,17,5350,4445,0.0829058901923107,0.0829058901923107,1
492,43,17,6061,4445,0.0939238505524477,0.176829740744758,2
496,43,17,6353,4445,0.0984488075498598,0.275278548294618,3
494,43,17,9101,4445,0.141032991895368,0.416311540189986,5
497,43,17,9640,4445,0.149385566626893,0.565697106816879,6
498,43,17,13355,4445,0.20695479691931,0.772651903736189,8
495,43,17,14671,4445,0.227348096263811,1,10
492,43,17,571,4849,0.0248563468570434,0.0248563468570434,1
493,43,17,653,4849,0.0284259098032387,0.0532822566602821,1
494,43,17,1556,4849,0.0677346334668292,0.121016890127111,2
498,43,17,2342,4849,0.101950200243775,0.222967090370886,3
497,43,17,3474,4849,0.151227581403448,0.374194671774334,4
495,43,17,3667,4849,0.159629113703639,0.533823785477973,6
496,43,17,10709,4849,0.466176214522027,1,10
2399,45,17,230,11,1,1,10
2399,45,17,7,21,1,1,10
2399,45,17,35,22,1,1,10
2399,45,17,187,23,1,1,10
2399,45,17,149,42,1,1,10
2399,45,17,69,51,1,1,10
2399,45,17,550,52,1,1,10
2399,45,17,17,53,1,1,10
2399,45,17,129,54,1,1,10
2399,45,17,1,55,1,1,10
2399,45,17,238,56,1,1,10
2399,45,17,517,61,1,1,10
2399,45,17,911,62,1,1,10
2399,45,17,3,71,1,1,10
2399,45,17,403,72,1,1,10
2399,45,17,122,81,1,1,10
2399,45,17,902,92,1,1,10
2399,45,17,1832,3133,1,1,10
2399,45,17,460,4445,1,1,10
2399,45,17,174,4849,1,1,10
1525,47,17,44,11,1,1,10
1525,47,17,23,21,1,1,10
1525,47,17,1,22,1,1,10
1525,47,17,65,23,1,1,10
1525,47,17,236,42,1,1,10
1525,47,17,24,51,1,1,10
1525,47,17,75,52,1,1,10
1525,47,17,7,53,1,1,10
1525,47,17,29,54,1,1,10
1525,47,17,0,55,0,0,1
1525,47,17,9,56,1,1,10
1525,47,17,159,61,1,1,10
1525,47,17,90,62,1,1,10
1525,47,17,2,71,1,1,10
1525,47,17,28,72,1,1,10
1525,47,17,49,81,1,1,10
1525,47,17,73,92,1,1,10
1525,47,17,1246,3133,1,1,10
1525,47,17,197,4445,1,1,10
1525,47,17,20,4849,1,1,10
1851,49,17,94,11,1,1,10
1851,49,17,32,21,1,1,10
1851,49,17,81,22,1,1,10
1851,49,17,1105,23,1,1,10
1851,49,17,1167,42,1,1,10
1851,49,17,385,51,1,1,10
1851,49,17,585,52,1,1,10
1851,49,17,119,53,1,1,10
1851,49,17,393,54,1,1,10
1851,49,17,59,55,1,1,10
1851,49,17,546,56,1,1,10
1851,49,17,1105,61,1,1,10
1851,49,17,3238,62,1,1,10
1851,49,17,239,71,1,1,10
1851,49,17,2316,72,1,1,10
1851,49,17,717,81,1,1,10
1851,49,17,643,92,1,1,10
1851,49,17,3994,3133,1,1,10
1851,49,17,2758,4445,1,1,10
1851,49,17,1171,4849,1,1,10
2146,51,17,180,11,1,1,10
2146,51,17,73,21,1,1,10
2146,51,17,6,22,1,1,10
2146,51,17,293,23,1,1,10
2146,51,17,400,42,1,1,10
2146,51,17,71,51,1,1,10
2146,51,17,190,52,1,1,10
2146,51,17,25,53,1,1,10
2146,51,17,168,54,1,1,10
2146,51,17,0,55,0,0,1
2146,51,17,206,56,1,1,10
2146,51,17,579,61,1,1,10
2146,51,17,844,62,1,1,10
2146,51,17,26,71,1,1,10
2146,51,17,519,72,1,1,10
2146,51,17,167,81,1,1,10
2146,51,17,467,92,1,1,10
2146,51,17,405,3133,1,1,10
2146,51,17,739,4445,1,1,10
2146,51,17,158,4849,1,1,10
2398,53,17,106,11,1,1,10
2398,53,17,4,21,1,1,10
2398,53,17,81,22,1,1,10
2398,53,17,161,23,1,1,10
2398,53,17,416,42,1,1,10
2398,53,17,47,51,1,1,10
2398,53,17,152,52,1,1,10
2398,53,17,34,53,1,1,10
2398,53,17,113,54,1,1,10
2398,53,17,32,55,1,1,10
2398,53,17,80,56,1,1,10
2398,53,17,573,61,1,1,10
2398,53,17,462,62,1,1,10
2398,53,17,18,71,1,1,10
2398,53,17,230,72,1,1,10
2398,53,17,80,81,1,1,10
2398,53,17,248,92,1,1,10
2398,53,17,655,3133,1,1,10
2398,53,17,495,4445,1,1,10
2398,53,17,117,4849,1,1,10
2144,55,17,25,11,1,1,10
2144,55,17,50,21,1,1,10
2144,55,17,15,22,1,1,10
2144,55,17,358,23,1,1,10
2144,55,17,251,42,1,1,10
2144,55,17,239,51,1,1,10
2144,55,17,259,52,1,1,10
2144,55,17,57,53,1,1,10
2144,55,17,214,54,1,1,10
2144,55,17,51,55,1,1,10
2144,55,17,287,56,1,1,10
2144,55,17,1080,61,1,1,10
2144,55,17,1156,62,1,1,10
2144,55,17,72,71,1,1,10
2144,55,17,908,72,1,1,10
2144,55,17,394,81,1,1,10
2144,55,17,736,92,1,1,10
2144,55,17,585,3133,1,1,10
2144,55,17,1426,4445,1,1,10
2144,55,17,176,4849,1,1,10
3639,57,17,116,11,1,1,10
3639,57,17,3,21,1,1,10
3639,57,17,39,22,1,1,10
3639,57,17,304,23,1,1,10
3639,57,17,332,42,1,1,10
3639,57,17,96,51,1,1,10
3639,57,17,391,52,1,1,10
3639,57,17,38,53,1,1,10
3639,57,17,174,54,1,1,10
3639,57,17,3,55,1,1,10
3639,57,17,112,56,1,1,10
3639,57,17,1346,61,1,1,10
3639,57,17,1851,62,1,1,10
3639,57,17,63,71,1,1,10
3639,57,17,582,72,1,1,10
3639,57,17,296,81,1,1,10
3639,57,17,839,92,1,1,10
3639,57,17,387,3133,1,1,10
3639,57,17,1183,4445,1,1,10
3639,57,17,153,4849,1,1,10
3942,59,17,91,11,1,1,10
3942,59,17,13,21,1,1,10
3942,59,17,1,22,1,1,10
3942,59,17,60,23,1,1,10
3942,59,17,58,42,1,1,10
3942,59,17,44,51,1,1,10
3942,59,17,21,52,1,1,10
3942,59,17,0,53,0,0,1
3942,59,17,24,54,1,1,10
3942,59,17,0,55,0,0,1
3942,59,17,15,56,1,1,10
3942,59,17,146,61,1,1,10
3942,59,17,50,62,1,1,10
3942,59,17,0,71,0,0,1
3942,59,17,41,72,1,1,10
3942,59,17,31,81,1,1,10
3942,59,17,89,92,1,1,10
3942,59,17,14,3133,1,1,10
3942,59,17,90,4445,1,1,10
3942,59,17,241,4849,1,1,10
2675,61,17,78,11,1,1,10
2675,61,17,5,21,1,1,10
2675,61,17,4,22,1,1,10
2675,61,17,70,23,1,1,10
2675,61,17,286,42,1,1,10
2675,61,17,14,51,1,1,10
2675,61,17,143,52,1,1,10
2675,61,17,5,53,1,1,10
2675,61,17,61,54,1,1,10
2675,61,17,0,55,0,0,1
2675,61,17,24,56,1,1,10
2675,61,17,415,61,1,1,10
2675,61,17,333,62,1,1,10
2675,61,17,7,71,1,1,10
2675,61,17,189,72,1,1,10
2675,61,17,60,81,1,1,10
2675,61,17,254,92,1,1,10
2675,61,17,68,3133,1,1,10
2675,61,17,336,4445,1,1,10
2675,61,17,62,4849,1,1,10
3633,63,17,41,11,1,1,10
3633,63,17,12,21,1,1,10
3633,63,17,1682,22,1,1,10
3633,63,17,1454,23,1,1,10
3633,63,17,603,42,1,1,10
3633,63,17,182,51,1,1,10
3633,63,17,353,52,1,1,10
3633,63,17,226,53,1,1,10
3633,63,17,464,54,1,1,10
3633,63,17,9,55,1,1,10
3633,63,17,779,56,1,1,10
3633,63,17,2155,61,1,1,10
3633,63,17,2201,62,1,1,10
3633,63,17,170,71,1,1,10
3633,63,17,1427,72,1,1,10
3633,63,17,499,81,1,1,10
3633,63,17,642,92,1,1,10
3633,63,17,1327,3133,1,1,10
3633,63,17,2131,4445,1,1,10
3633,63,17,954,4849,1,1,10
1514,65,17,134,11,1,1,10
1514,65,17,315,21,1,1,10
1514,65,17,5,22,1,1,10
1514,65,17,115,23,1,1,10
1514,65,17,112,42,1,1,10
1514,65,17,20,51,1,1,10
1514,65,17,49,52,1,1,10
1514,65,17,37,53,1,1,10
1514,65,17,36,54,1,1,10
1514,65,17,6,55,1,1,10
1514,65,17,8,56,1,1,10
1514,65,17,221,61,1,1,10
1514,65,17,349,62,1,1,10
1514,65,17,3,71,1,1,10
1514,65,17,105,72,1,1,10
1514,65,17,93,81,1,1,10
1514,65,17,120,92,1,1,10
1514,65,17,104,3133,1,1,10
1514,65,17,169,4445,1,1,10
1514,65,17,35,4849,1,1,10
2393,67,17,303,11,1,1,10
2393,67,17,29,21,1,1,10
2393,67,17,32,22,1,1,10
2393,67,17,153,23,1,1,10
2393,67,17,206,42,1,1,10
2393,67,17,54,51,1,1,10
2393,67,17,175,52,1,1,10
2393,67,17,9,53,1,1,10
2393,67,17,174,54,1,1,10
2393,67,17,1,55,1,1,10
2393,67,17,91,56,1,1,10
2393,67,17,778,61,1,1,10
2393,67,17,495,62,1,1,10
2393,67,17,14,71,1,1,10
2393,67,17,279,72,1,1,10
2393,67,17,82,81,1,1,10
2393,67,17,321,92,1,1,10
2393,67,17,331,3133,1,1,10
2393,67,17,407,4445,1,1,10
2393,67,17,72,4849,1,1,10
1849,69,17,0,11,0,0,1
1849,69,17,106,21,1,1,10
1849,69,17,11,22,1,1,10
1849,69,17,1,23,1,1,10
1849,69,17,2,42,1,1,10
1849,69,17,5,51,1,1,10
1849,69,17,37,52,1,1,10
1849,69,17,2,53,1,1,10
1849,69,17,2,54,1,1,10
1849,69,17,0,55,0,0,1
1849,69,17,4,56,1,1,10
1849,69,17,83,61,1,1,10
1849,69,17,318,62,1,1,10
1849,69,17,2,71,1,1,10
1849,69,17,24,72,1,1,10
1849,69,17,11,81,1,1,10
1849,69,17,94,92,1,1,10
1849,69,17,9,3133,1,1,10
1849,69,17,65,4445,1,1,10
1849,69,17,93,4849,1,1,10
3943,71,17,12,11,1,1,10
3943,71,17,13,21,1,1,10
3943,71,17,0,22,0,0,1
3943,71,17,49,23,1,1,10
3943,71,17,130,42,1,1,10
3943,71,17,15,51,1,1,10
3943,71,17,93,52,1,1,10
3943,71,17,0,53,0,0,1
3943,71,17,42,54,1,1,10
3943,71,17,4,55,1,1,10
3943,71,17,2,56,1,1,10
3943,71,17,223,61,1,1,10
3943,71,17,146,62,1,1,10
3943,71,17,2,71,1,1,10
3943,71,17,31,72,1,1,10
3943,71,17,11,81,1,1,10
3943,71,17,146,92,1,1,10
3943,71,17,16,3133,1,1,10
3943,71,17,128,4445,1,1,10
3943,71,17,16,4849,1,1,10
3638,73,17,377,11,1,1,10
3638,73,17,7,21,1,1,10
3638,73,17,11,22,1,1,10
3638,73,17,923,23,1,1,10
3638,73,17,872,42,1,1,10
3638,73,17,262,51,1,1,10
3638,73,17,573,52,1,1,10
3638,73,17,30,53,1,1,10
3638,73,17,384,54,1,1,10
3638,73,17,28,55,1,1,10
3638,73,17,454,56,1,1,10
3638,73,17,1745,61,1,1,10
3638,73,17,1316,62,1,1,10
3638,73,17,228,71,1,1,10
3638,73,17,988,72,1,1,10
3638,73,17,400,81,1,1,10
3638,73,17,1119,92,1,1,10
3638,73,17,1744,3133,1,1,10
3638,73,17,1857,4445,1,1,10
3638,73,17,706,4849,1,1,10
3640,75,17,283,11,1,1,10
3640,75,17,8,21,1,1,10
3640,75,17,3,22,1,1,10
3640,75,17,468,23,1,1,10
3640,75,17,692,42,1,1,10
3640,75,17,99,51,1,1,10
3640,75,17,297,52,1,1,10
3640,75,17,41,53,1,1,10
3640,75,17,127,54,1,1,10
3640,75,17,1,55,1,1,10
3640,75,17,106,56,1,1,10
3640,75,17,1045,61,1,1,10
3640,75,17,1535,62,1,1,10
3640,75,17,10,71,1,1,10
3640,75,17,577,72,1,1,10
3640,75,17,167,81,1,1,10
3640,75,17,288,92,1,1,10
3640,75,17,685,3133,1,1,10
3640,75,17,1075,4445,1,1,10
3640,75,17,241,4849,1,1,10
2391,77,17,101,11,1,1,10
2391,77,17,416,21,1,1,10
2391,77,17,68,22,1,1,10
2391,77,17,786,23,1,1,10
2391,77,17,411,42,1,1,10
2391,77,17,363,51,1,1,10
2391,77,17,666,52,1,1,10
2391,77,17,363,53,1,1,10
2391,77,17,695,54,1,1,10
2391,77,17,586,55,1,1,10
2391,77,17,513,56,1,1,10
2391,77,17,7004,61,1,1,10
2391,77,17,3749,62,1,1,10
2391,77,17,215,71,1,1,10
2391,77,17,2469,72,1,1,10
2391,77,17,610,81,1,1,10
2391,77,17,1181,92,1,1,10
2391,77,17,853,3133,1,1,10
2391,77,17,3231,4445,1,1,10
2391,77,17,476,4849,1,1,10
2405,79,17,145,11,1,1,10
2405,79,17,41,21,1,1,10
2405,79,17,70,22,1,1,10
2405,79,17,89,23,1,1,10
2405,79,17,263,42,1,1,10
2405,79,17,12,51,1,1,10
2405,79,17,100,52,1,1,10
2405,79,17,11,53,1,1,10
2405,79,17,27,54,1,1,10
2405,79,17,0,55,0,0,1
2405,79,17,23,56,1,1,10
2405,79,17,227,61,1,1,10
2405,79,17,71,62,1,1,10
2405,79,17,26,71,1,1,10
2405,79,17,109,72,1,1,10
2405,79,17,125,81,1,1,10
2405,79,17,189,92,1,1,10
2405,79,17,173,3133,1,1,10
2405,79,17,225,4445,1,1,10
2405,79,17,183,4849,1,1,10
2668,81,17,21,11,1,1,10
2668,81,17,106,21,1,1,10
2668,81,17,85,22,1,1,10
2668,81,17,373,23,1,1,10
2668,81,17,713,42,1,1,10
2668,81,17,141,51,1,1,10
2668,81,17,630,52,1,1,10
2668,81,17,94,53,1,1,10
2668,81,17,604,54,1,1,10
2668,81,17,39,55,1,1,10
2668,81,17,1100,56,1,1,10
2668,81,17,1681,61,1,1,10
2668,81,17,3491,62,1,1,10
2668,81,17,65,71,1,1,10
2668,81,17,1535,72,1,1,10
2668,81,17,421,81,1,1,10
2668,81,17,804,92,1,1,10
2668,81,17,4527,3133,1,1,10
2668,81,17,2182,4445,1,1,10
2668,81,17,2326,4849,1,1,10
1522,83,17,111,11,1,1,10
1522,83,17,2,21,1,1,10
1522,83,17,32,22,1,1,10
1522,83,17,276,23,1,1,10
1522,83,17,190,42,1,1,10
1522,83,17,25,51,1,1,10
1522,83,17,116,52,1,1,10
1522,83,17,15,53,1,1,10
1522,83,17,214,54,1,1,10
1522,83,17,0,55,0,0,1
1522,83,17,78,56,1,1,10
1522,83,17,731,61,1,1,10
1522,83,17,1046,62,1,1,10
1522,83,17,56,71,1,1,10
1522,83,17,743,72,1,1,10
1522,83,17,98,81,1,1,10
1522,83,17,263,92,1,1,10
1522,83,17,138,3133,1,1,10
1522,83,17,788,4445,1,1,10
1522,83,17,85,4849,1,1,10
1513,85,17,50,11,1,1,10
1513,85,17,14,21,1,1,10
1513,85,17,99,22,1,1,10
1513,85,17,402,23,1,1,10
1513,85,17,213,42,1,1,10
1513,85,17,61,51,1,1,10
1513,85,17,249,52,1,1,10
1513,85,17,37,53,1,1,10
1513,85,17,220,54,1,1,10
1513,85,17,126,55,1,1,10
1513,85,17,178,56,1,1,10
1513,85,17,721,61,1,1,10
1513,85,17,590,62,1,1,10
1513,85,17,162,71,1,1,10
1513,85,17,1330,72,1,1,10
1513,85,17,363,81,1,1,10
1513,85,17,335,92,1,1,10
1513,85,17,991,3133,1,1,10
1513,85,17,800,4445,1,1,10
1513,85,17,424,4849,1,1,10
2671,87,17,3,11,1,1,10
2671,87,17,31,21,1,1,10
2671,87,17,10,22,1,1,10
2671,87,17,50,23,1,1,10
2671,87,17,82,42,1,1,10
2671,87,17,8,51,1,1,10
2671,87,17,77,52,1,1,10
2671,87,17,18,53,1,1,10
2671,87,17,155,54,1,1,10
2671,87,17,0,55,0,0,1
2671,87,17,44,56,1,1,10
2671,87,17,308,61,1,1,10
2671,87,17,238,62,1,1,10
2671,87,17,9,71,1,1,10
2671,87,17,189,72,1,1,10
2671,87,17,35,81,1,1,10
2671,87,17,695,92,1,1,10
2671,87,17,38,3133,1,1,10
2671,87,17,153,4445,1,1,10
2671,87,17,30,4849,1,1,10
485,89,17,5,11,0.00871080139372822,0.00871080139372822,1
483,89,17,59,11,0.102787456445993,0.111498257839721,2
484,89,17,203,11,0.353658536585366,0.465156794425087,5
486,89,17,307,11,0.534843205574913,1,10
485,89,17,19,21,0.0940594059405941,0.0940594059405941,1
486,89,17,20,21,0.099009900990099,0.193069306930693,2
483,89,17,30,21,0.148514851485149,0.341584158415842,4
484,89,17,133,21,0.658415841584159,1,10
486,89,17,6,22,0.0158730158730159,0.0158730158730159,1
484,89,17,29,22,0.0767195767195767,0.0925925925925926,1
483,89,17,64,22,0.169312169312169,0.261904761904762,3
485,89,17,279,22,0.738095238095238,1,10
483,89,17,1354,23,0.153046230360574,0.153046230360574,2
484,89,17,2287,23,0.258505708149655,0.411551938510229,5
486,89,17,2355,23,0.266191929467616,0.677743867977846,7
485,89,17,2851,23,0.322256132022154,1,10
486,89,17,1667,42,0.129808441052796,0.129808441052796,2
483,89,17,2346,42,0.182681825260863,0.312490266313658,4
484,89,17,3812,42,0.296838498676219,0.609328764989877,7
485,89,17,5017,42,0.390671235010123,1,10
483,89,17,298,51,0.0710200190657769,0.0710200190657769,1
486,89,17,485,51,0.11558627264061,0.186606291706387,2
484,89,17,1178,51,0.280743565300286,0.467349857006673,5
485,89,17,2235,51,0.532650142993327,1,10
